num_acc;catv;obs;obsm;choc;manv;num_veh
2014003141;30;0;2;1;1;B02
2014003142;7;13;0;2;1;A01
2014003143;7;0;1;6;4;A01
2014003144;7;0;1;2;21;A01
2014003145;7;0;1;1;15;A01
2014003146;7;0;1;1;13;A01
2014003147;7;13;0;1;1;A01
2014003148;7;13;0;9;2;A01
2014003149;7;0;2;3;17;A01
2014003149;15;0;2;3;1;B02
2014003150;7;2;0;8;1;A01
2014003151;33;13;0;1;1;A01
2014003152;33;0;2;1;1;B02
2014003152;7;0;2;8;15;A01
2014003153;7;0;2;8;17;A01
2014003153;7;0;2;8;1;B02
2014003154;7;0;2;1;1;B02
2014003154;7;0;2;8;19;A01
2014003155;7;0;2;8;1;A01
2014003155;7;0;2;1;1;B02
2014003156;7;16;0;2;1;A01
2014003157;13;0;2;2;1;A01
2014003157;7;0;2;3;19;B02
2014003158;7;0;2;8;15;B02
2014003158;7;0;2;1;1;A01
2014003159;7;2;0;1;1;A01
2014003160;7;0;2;1;19;A01
2014003160;7;0;2;3;1;B02
2014003161;7;0;2;2;15;A01
2014003161;1;0;2;1;1;B02
2014003161;1;0;2;1;1;C03
2014003162;7;0;2;9;13;A01
2014003162;7;0;2;3;1;B02
2014003162;10;0;2;1;1;C03
2014003163;7;0;2;1;2;A01
2014003163;7;0;2;4;15;B02
2014003164;33;0;2;1;13;A01
2014003164;21;0;2;7;1;B02
2014003165;7;2;0;1;1;A01
2014003166;30;0;2;1;1;B02
2014003166;7;0;0;3;15;A01
2014003167;7;6;0;1;13;A01
2014003168;7;0;2;7;13;A01
2014003168;7;0;2;1;1;B02
2014003169;7;0;2;1;1;A01
2014003169;7;0;2;1;17;B02
2014003170;7;0;2;1;5;B02
2014003170;7;0;2;1;5;A01
2014003171;7;0;2;1;2;B02
2014003171;10;0;2;4;9;A01
2014003172;1;0;0;7;1;B02
2014003172;7;0;0;8;1;A01
2014003173;10;8;0;2;1;A01
2014003174;15;0;0;5;15;B02
2014003174;7;0;2;3;1;A01
2014003175;7;13;0;1;1;A01
2014003176;7;0;2;1;1;C03
2014003176;7;0;2;6;2;A01
2014003176;7;0;2;1;1;B02
2014003177;7;0;0;0;1;A01
2014003178;7;0;1;2;21;A01
2014003179;7;0;1;2;1;A01
2014003180;7;0;0;9;0;A01
2014003181;2;0;2;1;15;A01
2014003181;7;0;2;1;0;B02
2014003182;33;7;0;1;1;A01
2014003182;7;0;9;2;1;B02
2014003183;7;0;9;2;2;A01
2014003183;1;0;2;4;2;B02
2014003184;7;0;2;1;1;A01
2014003184;7;0;2;8;15;B02
2014003185;14;2;0;7;1;A01
2014003186;32;0;2;1;1;A01
2014003186;7;0;2;3;19;B02
2014003187;10;0;0;0;2;B02
2014003187;31;0;0;0;2;A01
2014003188;7;1;0;4;4;A01
2014003188;7;0;1;6;20;B02
2014003189;7;6;0;3;2;A01
2014003190;33;0;2;1;2;B02
2014003190;7;0;2;2;15;A01
2014003191;7;0;2;1;2;B02
2014003191;7;0;1;1;23;A01
2014003192;1;0;0;0;0;A01
2014003193;33;0;1;1;1;A01
2014003194;33;0;2;1;2;A01
2014003194;7;0;2;2;19;B02
2014003195;7;0;9;2;16;A01
2014003195;1;0;2;8;1;B02
2014003196;7;0;2;1;1;A01
2014003196;30;0;2;7;19;B02
2014003197;10;0;2;2;21;B02
2014003197;7;0;2;7;13;A01
2014003198;7;6;0;1;13;A01
2014003199;7;0;2;3;19;B02
2014003199;7;0;2;2;1;A01
2014003200;7;0;2;1;1;C03
2014003200;7;0;2;5;2;B02
2014003200;7;0;2;3;2;A01
2014003201;7;16;0;9;14;A01
2014003202;1;0;0;0;1;A01
2014003203;33;8;2;1;17;B02
2014003203;7;0;2;8;15;A01
2014003204;7;0;2;5;16;A01
2014003204;1;0;2;1;1;B02
2014003205;33;13;0;9;14;A01
2014003206;7;0;2;1;1;B02
2014003206;7;0;2;2;13;A01
2014003207;7;0;0;2;1;B02
2014003207;7;0;0;7;13;A01
2014003207;7;0;0;7;21;C03
2014003208;7;0;2;1;15;B02
2014003208;99;0;2;1;1;A01
2014003209;7;0;9;7;2;A01
2014003209;99;0;2;0;2;B02
2014003210;7;8;0;1;13;A01
2014003211;2;0;2;1;1;B02
2014003211;7;0;2;2;15;A01
2014003212;7;8;0;3;1;A01
2014003213;7;0;2;1;1;A01
2014003213;2;0;2;8;19;B02
2014003214;10;0;2;1;1;B02
2014003214;10;0;2;7;13;A01
2014003215;7;13;0;1;1;A01
2014003216;7;2;0;9;1;A01
2014003217;7;0;2;2;1;B02
2014003217;1;0;2;8;5;A01
2014003218;10;0;2;3;1;B02
2014003218;7;0;2;7;1;A01
2014003219;7;8;0;0;13;A01
2014003220;7;0;0;3;15;B02
2014003220;33;0;2;1;17;A01
2014003221;17;13;0;0;13;A01
2014003222;2;0;2;1;1;B02
2014003222;7;0;2;3;19;A01
2014003223;15;0;2;6;1;B02
2014003223;7;0;2;3;13;A01
2014003224;7;0;2;1;1;B02
2014003224;7;0;2;1;13;A01
2014003225;7;0;2;3;19;A01
2014003225;33;0;2;1;17;B02
2014003226;33;3;0;2;1;A01
2014003227;7;0;2;0;1;B01
2014003227;1;0;2;8;15;A01
2014003228;7;0;2;3;15;A01
2014003228;10;0;2;1;1;B02
2014003229;7;0;6;1;1;A01
2014003229;33;14;2;1;1;B02
2014003230;7;2;1;3;13;A01
2014003231;7;6;2;1;21;A01
2014003232;7;8;0;1;1;A01
2014003233;15;3;2;1;1;A01
2014003233;7;0;2;8;19;B02
2014003234;7;13;0;2;1;A01
2014003235;30;0;2;7;17;B02
2014003235;7;6;2;3;15;A01
2014003236;7;2;0;2;1;A01
2014003237;31;0;0;0;1;A01
2014003238;30;0;2;1;2;A01
2014003238;10;0;0;4;2;B02
2014003239;7;0;2;3;1;A01
2014003239;1;0;2;2;1;B02
2014003240;1;0;0;0;1;B02
2014003240;7;0;0;8;16;A01
2014003241;1;0;0;1;1;A01
2014003241;1;0;0;1;1;B02
2014003242;7;0;2;1;13;A01
2014003242;7;0;2;1;0;B02
2014003243;7;0;2;3;1;B02
2014003243;30;0;2;1;13;A01
2014003244;7;0;2;2;15;A01
2014003244;32;0;2;1;1;B02
2014003245;7;0;2;1;19;A01
2014003245;33;0;2;7;1;B02
2014003246;7;0;2;8;1;B02
2014003246;7;0;0;1;1;A01
2014003247;38;0;1;2;1;A01
2014003248;7;0;1;0;1;A01
2014003249;31;0;0;9;0;A01
2014003250;33;5;0;7;2;A01
2014003251;7;2;0;1;1;A01
2014003252;33;0;2;1;1;A01
2014003252;7;0;2;6;9;B02
2014003253;7;0;2;1;13;B02
2014003253;7;0;2;1;13;A01
2014003254;10;0;9;3;9;A01
2014003254;1;0;2;1;1;B02
2014003255;7;6;0;3;0;A01
2014003256;7;13;0;1;1;A01
2014003257;7;13;0;8;1;A01
2014003258;7;0;2;3;1;B02
2014003258;7;0;2;3;17;A01
2014003259;30;0;0;8;1;A01
2014003260;7;0;2;2;2;B02
2014003260;1;0;2;6;1;A01
2014003261;7;0;2;3;13;A01
2014003261;7;0;2;3;1;B02
2014003262;7;0;1;1;1;A01
2014003263;30;0;5;7;1;A01
2014003264;10;0;2;1;1;B02
2014003264;7;0;2;8;19;A01
2014003265;33;1;0;1;21;C03
2014003265;7;1;2;4;21;B02
2014003265;7;0;2;4;1;A01
2014003266;1;0;2;1;1;B02
2014003266;7;0;2;1;13;A01
2014003267;7;13;0;9;1;A01
2014003268;33;13;0;9;17;A01
2014003269;7;0;2;2;19;A01
2014003269;7;0;2;1;1;B02
2014003270;7;8;0;2;1;A01
2014003271;10;0;2;3;13;A01
2014003271;7;0;2;3;1;B02
2014003271;7;2;0;7;21;C03
2014003272;7;0;2;2;17;A01
2014003272;21;0;2;3;15;B02
2014003273;33;0;2;1;1;A01
2014003273;7;0;0;3;19;B02
2014003274;7;0;2;1;15;A01
2014003274;1;0;2;3;1;B02
2014003275;10;0;2;3;16;A01
2014003275;7;0;2;5;19;B02
2014003276;7;0;2;3;1;A01
2014003276;7;0;2;2;13;B02
2014003277;7;13;0;3;1;A01
2014003278;7;2;0;1;1;A01
2014003279;7;2;0;3;1;A01
2014003280;7;2;0;3;1;A01
2014003281;7;0;2;3;1;B02
2014003281;7;0;2;3;13;A01
2014003282;7;0;2;3;13;A01
2014003282;17;0;2;6;1;B02
2014003283;7;0;2;3;1;B02
2014003283;7;0;2;3;1;A01
2014003284;10;8;0;3;1;A01
2014003285;10;0;2;2;17;A01
2014003285;30;0;2;4;13;B02
2014003286;7;0;2;8;1;A01
2014003286;7;0;2;2;19;B02
2014003287;7;0;2;3;1;B02
2014003287;7;0;2;3;13;A01
2014003288;7;2;0;2;13;A01
2014003289;10;0;9;6;2;C03
2014003289;7;0;2;1;13;A01
2014003289;14;0;2;3;1;B02
2014003290;7;0;1;7;1;A01
2014003291;10;0;2;3;1;B02
2014003291;14;0;2;3;13;A01
2014003292;7;0;2;3;19;A01
2014003292;33;0;2;1;1;B02
2014003293;7;0;2;1;17;B02
2014003293;7;0;2;1;5;A01
2014003293;7;14;0;3;2;C03
2014003294;7;0;2;1;2;A01
2014003294;7;0;2;4;15;B02
2014003294;7;0;2;1;1;C03
2014003295;33;0;2;3;1;B02
2014003295;7;0;2;3;13;A01
2014003296;7;0;2;7;1;B02
2014003296;30;0;2;1;1;A01
2014003297;14;0;2;1;1;A01
2014003297;32;0;2;7;15;B02
2014003298;7;0;2;1;6;A01
2014003298;7;0;2;6;1;B02
2014003299;7;6;0;1;14;A01
2014003300;7;2;0;1;16;A01
2014003301;30;0;0;0;1;A01
2014003302;10;0;9;2;1;A01
2014003302;1;8;0;4;1;B02
2014003303;7;1;0;3;13;A01
2014003304;7;0;1;1;1;A01
2014003305;7;0;2;1;15;A01
2014003305;7;0;2;1;1;B02
2014003306;7;0;2;2;15;B02
2014003306;2;0;2;7;1;A01
2014003307;7;2;0;8;1;A01
2014003308;17;6;0;1;1;A01
2014003309;33;0;2;1;17;B02
2014003309;21;0;2;3;15;A01
2014003310;2;0;2;1;1;A01
2014003310;10;0;2;3;20;B02
2014003311;7;16;0;3;1;A01
2014003312;7;0;2;3;1;B02
2014003312;7;0;2;8;19;A01
2014003313;7;0;2;8;1;A01
2014003313;10;0;2;1;19;B02
2014003314;7;2;0;7;13;A01
2014003315;7;8;0;1;1;A01
2014003316;10;0;2;3;1;B02
2014003316;7;0;2;3;13;A01
2014003317;7;0;2;3;13;A01
2014003317;17;0;2;3;2;B02
2014003318;1;0;2;1;1;B02
2014003318;7;0;2;1;13;A01
2014003319;7;0;0;8;0;A01
2014003319;7;0;2;1;0;B02
2014003320;7;0;2;3;1;B02
2014003320;7;0;2;2;13;A01
2014003321;7;0;2;2;1;C03
2014003321;7;0;2;3;1;B02
2014003321;7;0;2;3;13;A01
2014003322;7;1;0;0;23;C03
2014003322;30;0;2;1;13;A01
2014003322;7;0;2;3;1;B02
2014003323;7;0;2;2;1;B02
2014003323;7;0;0;3;19;A01
2014003324;33;0;2;1;1;B02
2014003324;7;0;2;8;15;A01
2014003325;1;0;2;8;1;D04
2014003325;1;0;2;8;1;B02
2014003325;1;0;0;0;1;C03
2014003325;7;0;2;1;15;A01
2014003325;1;0;2;1;1;E05
2014003325;1;0;2;1;1;F06
2014003326;7;0;2;3;1;A01
2014003326;2;0;2;1;1;B02
2014003327;7;13;0;1;14;A01
2014003328;7;6;0;1;1;A01
2014003329;7;0;2;3;19;B02
2014003329;7;0;2;1;1;A01
2014003330;7;2;0;3;1;A01
2014003331;7;0;2;7;1;A01
2014003331;7;0;2;1;1;B02
2014003332;7;0;2;1;1;B02
2014003332;7;0;2;8;9;A01
2014003333;7;0;2;4;23;B02
2014003333;7;0;0;1;1;C03
2014003333;7;14;0;1;1;A01
2014003334;3;0;0;0;1;A01
2014003335;31;0;2;6;16;A01
2014003335;30;0;2;1;1;B02
2014003336;7;0;2;1;1;A01
2014003336;21;0;0;4;1;B02
2014003337;31;0;0;1;1;A01
2014003338;10;0;2;7;13;A01
2014003338;7;0;2;1;1;B02
2014003339;1;0;2;8;1;B02
2014003339;7;0;2;7;17;A01
2014003340;7;0;2;3;13;A01
2014003340;7;0;2;3;1;B02
2014003341;17;0;2;6;11;B02
2014003341;33;0;2;1;17;A01
2014003342;7;15;0;2;1;A01
2014003343;7;0;1;1;2;A01
2014003344;7;0;2;1;1;B02
2014003344;10;0;2;1;13;A01
2014003345;7;2;0;1;1;A01
2014003346;7;2;0;2;1;A01
2014003347;7;0;2;3;15;A01
2014003347;7;0;2;2;1;B02
2014003348;7;0;2;2;1;A01
2014003348;1;0;2;4;1;B02
2014003349;2;0;2;3;1;B02
2014003349;7;0;9;2;19;A01
2014003350;7;0;2;1;1;B02
2014003350;14;0;2;2;15;A01
2014003351;10;0;2;3;13;B02
2014003351;33;0;2;1;13;A01
2014003352;7;0;2;2;1;A01
2014003352;33;0;2;7;0;B02
2014003353;7;2;0;9;1;A01
2014003354;7;2;0;2;14;A01
2014003355;7;16;0;9;1;A01
2014003356;7;0;2;1;1;B02
2014003356;7;0;2;7;1;A01
2014003357;7;0;2;1;13;A01
2014003357;7;0;2;1;1;B02
2014003358;10;0;2;7;1;A01
2014003358;10;0;2;1;1;B02
2014003359;7;2;0;9;0;A01
2014003360;7;8;0;1;1;A01
2014003361;7;0;2;3;13;B02
2014003361;7;0;2;3;1;A01
2014003362;7;0;2;1;1;B02
2014003362;7;0;2;6;1;C03
2014003362;7;0;2;1;13;A01
2014003363;7;6;0;8;1;A01
2014003364;7;0;2;1;1;B02
2014003364;7;0;2;1;13;A01
2014003365;7;0;2;2;15;B02
2014003365;33;0;2;1;1;A01
2014003366;7;0;2;8;1;B02
2014003366;30;0;2;1;13;A01
2014003367;7;0;1;4;4;A01
2014003368;7;6;0;1;1;A01
2014003369;7;0;2;1;2;A01
2014003369;1;0;0;0;0;B02
2014003370;7;0;2;1;13;B02
2014003370;7;0;2;4;1;E05
2014003370;7;0;2;4;1;D04
2014003370;7;0;0;0;0;A01
2014003370;7;0;2;3;1;C03
2014003371;7;6;0;1;1;A01
2014003372;21;0;2;5;15;B02
2014003372;10;0;2;1;18;A01
2014003373;30;0;2;1;1;A01
2014003373;30;0;2;1;1;B02
2014003374;30;0;0;0;1;A01
2014003374;21;0;0;0;1;B02
2014003375;7;0;0;3;19;A01
2014003375;7;0;0;2;1;B02
2014003376;7;0;2;3;13;A01
2014003376;7;0;2;3;1;B02
2014003377;7;0;2;1;2;C03
2014003377;7;0;2;5;2;B02
2014003377;7;0;2;1;2;A01
2014003378;7;6;0;1;1;A01
2014003379;33;6;0;1;17;A01
2014003380;17;3;0;2;1;A01
2014003381;7;6;0;3;1;A01
2014003381;7;1;1;1;1;B02
2014003382;14;0;2;8;1;B02
2014003382;7;0;2;8;13;A01
2014003383;33;0;2;1;1;B02
2014003383;7;0;2;6;15;A01
2014003384;10;0;2;2;17;A01
2014003384;7;0;2;2;1;B02
2014003385;7;0;2;8;1;A01
2014003385;7;0;2;1;19;B02
2014003386;7;2;0;1;13;A01
2014003387;7;0;2;1;13;A01
2014003387;7;0;2;5;21;C03
2014003388;33;13;0;2;1;A01
2014003389;7;0;2;6;1;B02
2014003389;30;0;2;1;1;A01
2014003390;7;13;0;1;1;A01
2014003391;7;0;2;1;13;A01
2014003391;10;0;2;3;1;B02
2014003392;7;0;1;2;21;A01
2014003393;30;9;0;1;13;A01
2014003394;7;0;2;2;13;A01
2014003394;7;0;2;1;1;B02
2014003395;10;0;2;8;19;A01
2014003395;15;0;2;1;1;B02
2014003396;7;0;2;1;1;A01
2014003396;7;0;2;4;1;B02
2014003397;7;0;2;3;9;A01
2014003397;33;0;2;7;1;B02
2014003398;7;0;2;3;1;A01
2014003398;10;0;2;1;1;B02
2014003399;7;0;0;3;13;A01
2014003400;7;2;0;9;14;A01
2014003401;33;0;0;0;17;A01
2014003402;7;2;0;3;13;A01
2014003403;10;0;2;1;13;A01
2014003403;7;0;2;3;1;B02
2014003404;14;0;2;3;13;A01
2014003404;7;0;2;3;1;B02
2014003405;10;0;2;3;13;B02
2014003405;13;13;0;3;1;A01
2014003406;33;0;2;1;1;B02
2014003406;7;0;2;7;15;A01
2014003407;7;3;2;2;13;A01
2014003407;10;0;2;3;1;B02
2014003408;7;0;2;3;1;A01
2014003408;7;0;2;3;1;B02
2014003409;7;0;2;3;1;B02
2014003409;7;0;2;3;1;A01
2014003410;7;13;0;7;1;A01
2014003411;7;8;0;8;1;A01
2014003412;7;0;2;3;1;A01
2014003412;7;0;2;3;1;B02
2014003413;7;2;0;1;15;A01
2014003414;7;13;0;3;1;A01
2014003415;14;0;2;3;1;B02
2014003415;7;0;2;3;9;A01
2014003416;7;0;2;2;1;B02
2014003416;10;0;2;1;1;A01
2014003417;10;0;2;3;1;A01
2014003417;7;0;2;3;1;B02
2014003418;10;13;0;1;14;A01
2014003419;7;0;2;8;1;B02
2014003419;17;0;2;6;1;C03
2014003419;17;0;2;0;1;A01
2014003420;7;0;1;0;21;A01
2014003421;7;0;0;1;1;B02
2014003421;7;0;2;1;13;A01
2014003422;7;0;2;3;20;A01
2014003422;30;0;2;6;17;B02
2014003423;7;0;1;2;1;A01
2014003424;7;13;0;0;13;A01
2014003425;2;0;2;1;5;A01
2014003425;10;0;2;5;1;B02
2014003426;7;0;2;1;1;A01
2014003426;7;0;2;1;13;B02
2014003427;7;2;0;1;1;A01
2014003428;7;0;2;2;15;A01
2014003428;33;0;2;1;1;B02
2014003429;14;0;2;1;1;B02
2014003429;7;0;2;8;19;A01
2014003430;33;0;2;1;18;A01
2014003430;7;0;0;5;15;B02
2014003431;7;0;0;4;23;C03
2014003431;7;14;0;1;1;A01
2014003431;7;14;0;4;23;B02
2014003432;7;0;2;4;1;A01
2014003432;7;0;2;3;1;B02
2014003433;10;0;2;2;15;B02
2014003433;7;0;2;1;1;A01
2014003434;31;0;0;0;1;A01
2014003435;7;2;0;3;1;A01
2014003436;7;0;2;2;21;A01
2014003437;30;13;0;2;1;A01
2014003438;7;0;0;6;1;A01
2014003439;7;0;2;3;13;A01
2014003439;7;0;2;3;13;B02
2014003440;7;0;2;1;13;A01
2014003440;7;0;2;3;0;B02
2014003441;7;2;0;7;1;A01
2014003442;7;0;2;2;1;A01
2014003442;30;0;2;1;15;B02
2014003443;7;0;2;1;1;B02
2014003443;7;0;0;7;13;A01
2014003444;10;0;2;1;21;A01
2014003444;10;0;2;1;13;B02
2014003445;7;0;2;7;15;A01
2014003445;7;0;2;2;1;B02
2014003446;33;0;0;0;0;A01
2014003447;7;13;0;9;0;A01
2014003448;10;6;1;3;1;A01
2014003449;7;0;2;1;0;A01
2014003449;7;0;2;1;0;B02
2014003450;31;0;2;1;1;B02
2014003450;7;0;2;3;15;A01
2014003451;7;0;2;2;1;B02
2014003451;7;0;2;3;10;A01
2014003452;7;0;0;6;1;B02
2014003452;7;0;2;3;13;A01
2014003453;2;0;2;1;1;A01
2014003453;7;0;2;2;19;B01
2014003454;7;0;2;1;1;A01
2014003454;30;0;0;8;1;B02
2014003455;7;0;0;8;1;B02
2014003455;7;0;2;8;1;A01
2014003456;7;0;1;2;1;A01
2014003457;7;0;2;1;1;A01
2014003457;2;0;2;1;13;B02
2014003458;7;2;0;2;1;A01
2014003459;7;0;2;1;1;A01
2014003459;7;0;2;8;9;B02
2014003460;7;0;2;8;15;A01
2014003460;10;0;2;2;17;B02
2014003461;7;0;2;2;5;A01
2014003461;2;0;2;1;1;C03
2014003461;7;0;2;3;1;B02
2014003462;7;0;2;3;13;A01
2014003463;7;0;1;5;4;A01
2014003464;7;0;2;1;1;C03
2014003464;7;0;2;1;1;D04
2014003464;15;0;2;3;1;B02
2014003464;17;0;2;8;1;A01
2014003465;7;0;2;1;1;A01
2014003465;7;0;1;4;23;B02
2014003466;10;0;2;3;1;A01
2014003466;7;0;2;3;1;B02
2014003467;2;0;1;0;1;A01
2014003468;1;0;5;1;1;A01
2014003469;7;0;2;1;2;A01
2014003469;7;0;2;4;2;B02
2014003470;10;0;2;5;15;A01
2014003470;31;0;2;1;2;B02
2014003471;7;0;2;1;13;B02
2014003471;1;0;2;0;0;A01
2014003472;7;0;2;1;1;A01
2014003472;7;0;2;3;1;B02
2014003473;2;0;2;1;1;B02
2014003473;10;0;2;2;16;A01
2014003474;7;0;9;7;15;A01
2014003474;1;0;2;8;1;B02
2014003475;10;0;2;1;1;B02
2014003475;7;0;2;1;13;A01
2014003476;7;2;0;1;1;A01
2014003477;7;0;2;8;20;A01
2014003477;2;0;2;8;17;B02
2014003478;30;2;0;1;1;A01
2014003479;31;0;0;1;13;A01
2014003479;7;0;0;3;0;B02
2014003480;7;16;0;8;20;A01
2014003481;7;0;1;3;1;A01
2014003482;7;0;2;1;12;A01
2014003482;7;0;2;1;1;B02
2014003483;7;13;0;2;1;A01
2014003484;7;2;0;1;13;A01
2014003485;33;8;0;1;1;A01
2014003486;7;0;2;3;9;A01
2014003486;99;0;2;2;1;B02
2014003487;10;0;2;5;1;A01
2014003487;30;0;2;3;15;B02
2014003488;33;0;2;7;17;A01
2014003488;17;0;0;0;15;B02
2014003489;7;0;1;7;1;A01
2014003490;7;0;2;1;1;B02
2014003490;7;0;2;8;19;A01
2014003491;7;13;0;1;14;A01
2014003492;2;0;2;1;13;A01
2014003492;7;0;2;3;21;B02
2014003493;33;0;0;3;0;B02
2014003493;14;0;2;3;0;A01
2014003494;10;0;2;6;2;B02
2014003494;2;0;2;1;21;A01
2014003495;7;13;0;1;1;A01
2014003496;7;0;2;2;15;B02
2014003496;7;0;2;1;1;A01
2014003497;30;0;2;1;1;A01
2014003497;30;0;2;4;1;B02
2014003498;7;0;0;0;1;B02
2014003498;7;0;2;1;1;A01
2014003499;30;13;0;1;1;A01
2014003500;7;0;2;3;17;A01
2014003500;7;0;2;3;21;B02
2014003501;7;8;0;8;1;A01
2014003502;7;0;2;3;1;B02
2014003502;30;0;2;1;13;A01
2014003503;7;0;2;3;13;A01
2014003503;7;13;2;3;1;B02
2014003504;14;13;2;6;1;B02
2014003504;7;0;2;1;19;A01
2014003505;7;0;1;1;1;A01
2014003506;34;0;2;1;1;A01
2014003506;7;0;2;8;15;B02
2014003507;7;2;0;1;1;A01
2014003508;7;0;2;1;15;A01
2014003508;1;0;2;1;1;B02
2014003509;7;3;6;8;21;A01
2014003510;7;0;2;1;1;B02
2014003510;7;0;2;1;13;A01
2014003511;14;13;0;2;1;A01
2014003512;33;0;2;1;17;B02
2014003512;7;0;2;6;17;A01
2014003513;7;8;0;1;0;A01
2014003514;7;0;2;8;17;A01
2014003514;33;0;2;7;17;B02
2014003515;33;0;0;0;2;A01
2014003516;7;0;2;1;13;B02
2014003516;14;0;2;1;2;A01
2014003517;7;0;2;2;19;A01
2014003517;7;0;2;3;1;B02
2014003518;7;13;0;1;13;A01
2014003519;7;0;2;5;15;B02
2014003519;7;0;2;1;1;A01
2014003519;7;0;0;1;1;C03
2014003520;1;0;2;1;0;E05
2014003520;1;0;2;1;13;C03
2014003520;1;0;2;1;13;D04
2014003520;7;0;2;3;1;B02
2014003520;1;0;2;1;13;A01
2014003521;7;0;2;3;1;C03
2014003521;7;0;0;6;1;B02
2014003521;7;0;2;3;17;A01
2014003522;7;0;2;3;2;C03
2014003522;7;0;2;1;13;A01
2014003522;7;0;2;1;2;B02
2014003523;7;8;0;8;1;A01
2014003524;7;2;0;1;1;A01
2014003525;7;0;9;7;17;A01
2014003525;1;0;2;3;1;B02
2014003526;7;0;2;1;13;A01
2014003526;7;0;0;3;1;B02
2014003526;7;0;2;1;2;C03
2014003527;7;0;1;1;1;A01
2014003528;7;0;2;8;15;B02
2014003528;33;2;2;1;3;A01
2014003529;7;0;2;3;13;A01
2014003529;7;0;2;3;1;B02
2014003530;1;0;2;1;1;B02
2014003530;7;0;2;1;15;A01
2014003531;7;0;2;1;1;B02
2014003531;7;0;2;8;15;A01
2014003532;7;0;0;1;1;B02
2014003532;30;0;0;8;1;A01
2014003533;33;0;2;1;1;B02
2014003533;7;0;2;5;19;A01
2014003534;30;0;2;7;6;A01
2014003534;7;0;2;3;1;B02
2014003535;7;0;0;1;1;B02
2014003535;7;0;0;1;5;A01
2014003536;99;0;0;1;1;A01
2014003537;33;0;2;1;1;A01
2014003537;7;0;2;5;15;B02
2014003538;33;0;1;1;17;A01
2014003539;7;0;2;8;15;B02
2014003539;7;0;2;7;17;A01
2014003540;7;0;2;2;0;A01
2014003540;33;0;2;1;3;B02
2014003541;7;0;1;1;1;A01
2014003542;7;0;0;0;1;A01
2014003543;7;0;0;6;1;B02
2014003543;33;0;2;1;12;A01
2014003544;7;0;1;7;1;A01
2014003545;1;0;2;1;1;A01
2014003545;10;0;0;3;19;B02
2014003546;7;0;2;1;15;A01
2014003546;33;0;2;1;1;B02
2014003547;32;0;2;1;1;A01
2014003547;7;0;2;7;15;B02
2014003548;7;0;1;2;1;A01
2014003549;33;11;0;1;6;A01
2014003550;31;0;2;1;17;B02
2014003550;7;0;2;2;15;A01
2014003551;7;0;2;6;19;B02
2014003551;33;0;2;1;1;A01
2014003552;7;13;2;2;14;B02
2014003552;10;0;2;3;1;A01
2014003553;3;6;0;1;0;A01
2014003554;99;0;0;0;1;A01
2014003555;30;0;5;0;1;A01
2014003556;7;0;2;8;1;B02
2014003556;7;0;2;8;1;C03
2014003556;7;0;2;7;1;D04
2014003556;33;7;2;1;6;A01
2014003557;10;0;2;3;15;A01
2014003557;30;0;2;2;17;B02
2014003558;33;0;2;1;17;B02
2014003558;7;0;0;6;10;A01
2014003559;7;2;0;0;0;A01
2014003560;33;0;0;7;1;A01
2014003561;7;2;0;1;14;A01
2014003562;99;0;1;6;4;A01
2014003563;7;0;2;3;0;B02
2014003563;7;0;2;3;13;A01
2014003564;7;0;2;3;1;B02
2014003564;7;0;2;8;13;A01
2014003565;7;0;1;3;15;A01
2014003566;7;0;1;2;1;A01
2014003567;10;0;1;2;1;A01
2014003568;10;0;2;3;1;A01
2014003568;30;0;2;1;13;B02
2014003569;10;0;1;7;2;A01
2014003570;7;0;2;3;13;A01
2014003570;7;0;2;3;1;B02
2014003571;7;0;2;2;15;B02
2014003571;2;0;2;1;1;A01
2014003572;7;0;0;7;12;B02
2014003572;1;0;2;1;1;A01
2014003573;33;0;2;1;1;A01
2014003573;7;0;2;3;13;B02
2014003574;7;6;0;7;1;A01
2014003575;7;0;1;3;15;A01
2014003576;7;0;0;1;0;B02
2014003576;7;0;0;2;1;A01
2014003577;7;0;1;1;1;A01
2014003578;7;13;0;2;15;A01
2014003579;7;0;2;3;13;A01
2014003579;7;0;2;3;1;B02
2014003580;7;6;0;1;1;A01
2014003581;7;0;1;1;15;A01
2014003582;7;6;0;9;1;A01
2014003583;2;0;1;1;1;A01
2014003584;7;2;0;1;13;A01
2014003585;7;0;2;3;15;B02
2014003585;30;0;2;1;1;A01
2014003586;7;0;2;6;13;B02
2014003586;10;2;2;3;13;A01
2014003587;10;0;2;1;1;B02
2014003587;7;0;2;2;15;A01
2014003588;7;0;2;7;13;A01
2014003588;7;0;2;1;1;B02
2014003589;1;0;2;1;15;B02
2014003589;7;0;2;2;1;A01
2014003590;7;0;0;1;1;A01
2014003591;33;0;2;4;19;B02
2014003591;7;0;2;3;1;A01
2014003592;30;9;0;1;1;A01
2014003593;7;10;0;1;0;A01
2014003594;7;9;0;1;1;A01
2014003595;33;0;2;2;17;B02
2014003595;14;0;2;8;15;A01
2014003596;33;3;0;7;17;A01
2014003597;7;0;2;1;1;A01
2014003597;7;0;2;8;15;B02
2014003598;7;14;2;1;2;A01
2014003598;7;0;0;4;1;B02
2014003599;7;6;0;1;1;A01
2014003600;99;0;0;4;1;B02
2014003600;7;0;2;2;1;A01
2014003601;7;0;2;1;1;B02
